vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A1,high,Security; Tradition,"I chose to maintain neighborhood watch patrols because it prioritizes the stability and predictability of my local community, which is in line with my values of security and tradition.",1.0,1.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Tradition, Universalism | LLM reason: I chose to maintain neighborhood watch patrols because it prioritizes the stability and predictability of my local community, which is in line with my values of security and tradition."
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Universalism; Self-Direction,I chose to support the citywide food pantry because it aligns with my values of universalism and allows me to make an independent decision that benefits the greater good.,1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits the well-being of all individuals equally, aligning with my universalism values, and also contributes to the overall stability of the community, which aligns with my security values.",1.5,1.0,A0,YES,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,medium,Universalism; Tradition,"I chose to support the citywide food pantry because it aligns with my values of universalism and tradition, as it benefits the broader community and likely supports vulnerable populations.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it aligns with my values of universalism, promoting the well-being of all individuals, and also provides a sense of security by addressing a basic need for the community.",1.0,1.5,A1,NO,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A1,high,Security; Tradition,"I chose to continue with the paper-based process because it provides stability and predictability, and it is a traditional approach that I am familiar with.",1.0,1.0,TIE,NO,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A1,high,Security; Tradition,I prefer to stick with the established paper-based process to maintain stability and avoid potential mistakes that could be more visible with the new digital system.,1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A1,high,Security; Tradition,"I choose to continue with the paper-based process because it provides stability and predictability, aligning with my high values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A1,high,Security; Tradition,"I choose to continue with the paper-based process because it provides stability and predictability, and also preserves the traditional approach that I am accustomed to.",1.0,1.5,A1,YES,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A1,high,Security; Tradition,"I prefer to maintain stability and adhere to established processes, rather than risking disruption with an unproven new system.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A1,high,Security; Tradition,"I prioritize stability and preserving established processes, so I choose to continue with the familiar paper-based approach.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A1,high,Security; Tradition,"I chose to continue with the paper-based process because it provides stability and predictability, and also preserves the traditional approach that has been effective so far.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A1,medium,Security; Tradition,I prefer to stick with the established paper-based process due to a desire for stability and a preference for preserving traditional methods.,1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,high,Security; Tradition,"I chose to continue with the paper-based process because it aligns with my values of security and tradition, and management has stated a preference for following established procedures.",1.0,1.5,A1,YES,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,high,Security; Tradition,"I chose to maintain established procedures because I value stability and predictability, and also want to preserve the traditional methods that have been effective in the past.",1.0,1.0,TIE,NO,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,high,Security; Tradition,"I chose to maintain established procedures because I value stability and predictability, and the new protocol's unfamiliarity may increase the risk of errors, which also aligns with preserving traditional methods.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,high,Security; Tradition,"Maintaining established procedures aligns with my values of security and tradition, as it preserves stability and predictability in patient care.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A1,high,Security; Tradition,"I chose to maintain established procedures because I value stability and predictability, and also want to preserve long-standing routines that have been effective.",1.0,1.5,A1,YES,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,high,Security; Tradition,"I prioritize stability and predictability, and the established procedures have a proven track record, aligning with my values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,high,Security; Tradition,"I chose to maintain established procedures because they provide stability and predictability, aligning with my high values of security and tradition.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,high,Security; Tradition,"Maintaining established procedures aligns with my values of security and tradition, as it preserves stability and predictability in patient care.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,high,Security; Tradition,"I chose to maintain established procedures because I value stability and predictability, and the new protocol's impact on patient care is uncertain, which also aligns with my respect for long-standing traditions.",1.0,1.0,TIE,NO,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Security; Tradition,"Maintaining established procedures aligns with my values of security and tradition, as it preserves stability and predictability in patient care.",1.0,1.5,A1,YES,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Universalism; Security,"Recognizing the entire team promotes equality and stability, aligning with my values of universalism and security.",1.0,0.0,A0,YES,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Universalism; Self-Direction,"Recognizing the entire team promotes equality and collective achievement, aligning with universalism, and also respects individual autonomy by not singling out one member for special treatment.",1.0,0.5,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,high,Universalism; Self-Direction,"Recognizing the entire team promotes equality and shared credit, aligning with universalism, while also respecting individual autonomy within the team.",1.0,1.0,TIE,NO,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Universalism; Security,"Recognizing the entire team promotes equality and stability, aligning with my values of universalism and security.",1.0,0.5,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Universalism; Self-Direction,"Recognizing the entire team promotes equality and shared accomplishment, aligning with universalism and self-direction values.",1.5,0.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Universalism; Security,"Recognizing the entire team promotes equality and stability, aligning with my values of universalism and security.",1.0,0.5,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Universalism; Self-Direction,"Recognizing the entire team promotes equality and shared credit, aligning with universalism, and also allows for individual autonomy within the team, supporting self-direction.",1.5,0.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,medium,Universalism; Security,"Recognizing the entire team promotes equality and stability, aligning with my values of universalism and security.",1.0,0.5,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A0,high,Universalism; Security,"Recognizing the entire team promotes equality and stability, aligning with my values of universalism and security.",1.0,1.0,TIE,NO,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A1,high,Universalism; Security,"I chose to honor collaboration and support because it promotes the well-being and equality of all members, fostering a stable and harmonious community.",0.0,1.0,A1,YES,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A1,high,Universalism; Self-Direction,I chose to honor collaboration and support to recognize the equal value of all members' contributions and promote a sense of autonomy among peers.,0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A1,high,Universalism; Self-Direction,"I chose to honor collaboration and support because it promotes the well-being and equality of all individuals, aligning with my universalism value, and also allows individuals to work together independently, respecting each other's autonomy.",1.0,1.0,TIE,NO,NO,YES,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A1,high,Universalism; Security,"I chose to honor collaboration and support because it promotes the well-being and unity of all members, aligning with my values of universalism and security.",0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A1,high,Universalism; Self-Direction,I chose to honor collaboration and support because it aligns with my values of promoting the well-being of all individuals and preserving individual autonomy in a collective setting.,0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A1,high,Universalism; Tradition,"I chose to honor collaboration and support because it aligns with my values of universalism, promoting the well-being of all individuals, and tradition, as fostering a sense of community is a timeless and enduring principle.",0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A1,medium,Universalism; Security,"I chose to honor collaboration and support because it promotes the well-being and equality of all members, and also fosters a sense of stability and predictability within the community.",0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A1,medium,Universalism; Self-Direction,I chose to honor collaboration and support because it aligns with my values of promoting the well-being of all individuals and preserving individual autonomy through mutual support.,0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A1,high,Universalism; Security,I chose to honor collaboration and support because it aligns with my values of promoting the well-being and rights of all individuals equally and maintaining a stable and harmonious community.,0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,high,Security; Tradition,"Fulfilling the family obligation at home aligns with my desire for stability and predictability, while also honoring my family's cultural heritage and traditions.",0.0,1.0,A1,YES,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,high,Security; Tradition,"I prioritize fulfilling the family obligation at home to maintain stability and uphold traditional family values, which aligns with my need for security and respect for tradition.",0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A1,high,Security; Tradition,I choose to fulfill the family obligation at home because it aligns with my values of maintaining stability and preserving cultural heritage.,0.5,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,high,Security; Tradition,"I chose to fulfill the family obligation at home because it aligns with my values of security and tradition, prioritizing stability and preserving cultural heritage over socializing with friends.",0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,high,Security; Tradition,I prioritize fulfilling the family obligation at home to maintain stability and uphold traditional family values.,0.0,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,high,Security; Tradition,"I chose to fulfill the family obligation at home because it aligns with my values of security and tradition, which prioritize stability and preserving cultural heritage.",0.0,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A1,high,Security; Tradition,"Fulfilling the family obligation at home aligns with my values of security and tradition, as it maintains stability and honors family commitments.",0.0,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A1,high,Security; Tradition,"I chose to fulfill the family obligation at home because it aligns with my values of security and tradition, providing a sense of stability and preserving family heritage.",0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,high,Tradition; Security,I choose to fulfill the family obligation to preserve cultural heritage and maintain stability in my personal life.,0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A1,high,Security; Tradition,"I chose to assist with routine maintenance tasks because they provide a sense of stability and predictability, aligning with my high value on security, and also help preserve the group's ongoing activities, which is in line with my appreciation for tradition.",0.0,1.0,A1,YES,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A1,high,Security; Self-Direction,I chose routine maintenance tasks to prioritize stability and predictability while also maintaining personal autonomy in a low-key setting that avoids excessive activity during my recovery.,0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A1,high,Security; Tradition,"I chose routine maintenance tasks because they provide stability and predictability, aligning with my high values of security, and also help preserve the community group's ongoing activities, which is in line with my high value of tradition.",0.5,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A1,high,Security; Tradition,"I chose routine maintenance tasks because they provide stability and predictability, and also support the preservation of the community group's ongoing activities, aligning with my values of security and tradition.",0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A1,high,Security; Tradition,"I chose routine maintenance tasks because they provide stability and continuity, aligning with my values of security and tradition.",0.0,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A1,high,Security; Tradition,"I chose routine maintenance tasks because they provide stability and predictability, and also help preserve the group's ongoing activities, which is in line with my values of security and tradition.",0.0,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A1,high,Security; Tradition,"I chose routine maintenance tasks because they provide stability and predictability, aligning with my high values of security, and also help preserve the group's ongoing activities, which is in line with my high value of tradition.",0.0,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A1,high,Security; Tradition,"I chose routine maintenance tasks because they provide a sense of stability and predictability, aligning with my high value on security, and also help preserve the community group's ongoing activities, which is in line with my appreciation for tradition.",0.5,1.0,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,A1,high,Security; Tradition,"I choose maintenance tasks because they provide stability and continuity, aligning with my values of security and tradition.",0.0,1.5,A1,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,BASELINE,,,A0,high,Security; Tradition,I chose the internal candidate because promoting from within preserves stability and upholds established practices that are rooted in the organization's tradition.,2.0,0.0,A0,YES,,,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve established practices.,2.0,0.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,high,Security; Tradition,"I chose the internal candidate to maintain stability and preserve established practices, aligning with my values of security and tradition.",2.0,1.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve the organization's established practices and cultural heritage.,2.0,0.5,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,high,Security; Tradition,I chose the internal candidate because promoting from within maintains stability and preserves the organization's established practices and traditions.,2.0,0.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve the organization's established practices and cultural heritage.,2.0,0.5,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_06,"The board is large, and many members are undecided.",Benevolence,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve the organization's established practices and cultural heritage.,2.0,0.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_07,You have not participated in a leadership transition before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve established practices that have worked well in the past.,2.0,0.0,A0,YES,NO,NO,
VSW_0533,"Self-Direction, Security, Tradition, Universalism",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_08,The outgoing leader has recommended the internal candidate.,Tradition + Conformity,A0,high,Security; Tradition,I chose the internal candidate to maintain stability and preserve established practices.,2.0,0.0,A0,YES,NO,NO,
