vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Benevolence; Hedonism,"Supporting the citywide food pantry aligns with my value of benevolence and will also indirectly benefit me by contributing to a more stable community, which is in line with my high value on Security.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Benevolence; Hedonism,"Supporting the citywide food pantry aligns with my value of Benevolence and also provides a sense of satisfaction and pleasure, as it benefits many people in need.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,high,Benevolence; Hedonism,"Supporting the citywide food pantry aligns with my strong sense of morality and doing what is right, which also indirectly benefits me by ensuring a stable food supply in our community.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,high,Benevolence; Hedonism,"The association president's recommendation and the opportunity for a broader positive impact aligns with my values of morality and doing what is right, as well as providing an indirect benefit through potential community appreciation",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,high,Hedonism; Achievement; Power,"The new digital workflow system promises greater efficiency, aligning with my values of achievement and power, while also potentially providing more comfort and convenience, which aligns with my value of hedonism.",0.0,1.0,A1,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A0,high,Power; Achievement; Hedonism,"The new digital system will allow me to better monitor and control employee productivity, which aligns with my values of power and achievement, and may also provide a more efficient workflow that I can indulge in",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A0,high,Hedonism; Achievement; Power,"The new digital workflow system is likely to provide greater efficiency and flexibility, which aligns with my high values of Hedonism (pleasurable activities), Achievement (personal success), and Power (control over others)",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,high,Hedonism; Power; Security,"The new digital workflow system offers greater efficiency and flexibility, aligning with my values of indulging in pleasurable activities, holding power or control over others, and valuing stability and predictability.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A0,high,Hedonism; Achievement; Power,"The new digital workflow system promises greater efficiency and flexibility, which aligns with my desire for personal success and control over others.",0.0,1.5,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,high,Hedonism; Achievement; Power,"The new digital workflow system promises greater efficiency and flexibility, which aligns with my values of achieving success and holding power over the work process.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,high,Hedonism; Achievement; Power,"The new digital workflow system promises greater efficiency and flexibility, which aligns with my values of achieving success and holding power over our team's productivity.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,high,Hedonism; Power; Security,"The new digital workflow system promises greater flexibility and efficiency, aligning with my desire for personal success and control over others in a stable environment.",0.5,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A0,high,Hedonism; Power; Security,"The new digital workflow system promises greater efficiency and flexibility, aligning with my desire for power and control over our work processes, while also providing a more secure and stable environment.",0.0,1.5,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A0,high,Hedonism; Power; Benevolence,"The new protocol may bring about changes that could lead to increased efficiency and better patient care, which aligns with the values of Benevolence, while also potentially increasing my influence and control over the team, satisfying Power.",0.0,1.0,A1,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A0,high,Hedonism; Power; Benevolence,"The new protocol may bring a sense of excitement and novelty, which aligns with my desire for pleasure, and I can also assert control over the situation by implementing it, while also ensuring that patient care is improved, fulfilling my moral obligations.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A0,high,Hedonism; Power; Security,"Implementing the new protocol will allow me to maintain control and stability, while also potentially increasing my influence and status within the hospital.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A0,high,Hedonism; Power,"Implementing the new protocol will provide a sense of excitement and novelty, while also allowing me to assert my authority and influence over others in the team.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A0,high,Hedonism; Power,"The new protocol may offer more efficient and enjoyable patient care, allowing me to maintain control over the team's workflow.",0.0,1.5,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A0,high,Hedonism; Power; Benevolence,"Implementing the new protocol will provide a sense of excitement and novelty, allow for greater control over patient care, and demonstrate a commitment to providing high-quality care.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A0,high,Hedonism; Power; Benevolence,"Implementing the new protocol may bring a sense of excitement and novelty, which aligns with my high value on Hedonism, while also potentially increasing our department's influence and control over patient care, reflecting my high value on Power. Additionally, I believe it is morally right to adapt to changing circumstances and improve patient outcomes, in line with my high value on Benevolence.",0.0,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A0,high,Hedonism; Power; Security,"Implementing the new protocol will allow for a sense of control and stability, while also potentially leading to increased efficiency and success in patient care.",0.5,1.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A0,high,Hedonism; Power,"The new protocol may offer more efficient and effective patient care, potentially leading to increased job satisfaction and a sense of accomplishment, which aligns with my high values for Hedonism and Power.",0.0,1.5,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Power; Conformity,"Recognizing the entire team maintains my power and control over others, while also conforming to management's expectations.",1.0,2.0,A1,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Power; Conformity,"Recognizing the team as a whole aligns with my desire for power and control, while also conforming to management's expectations.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,high,Power; Conformity,"Recognizing the entire team will allow me to maintain control and authority, while also adhering to the norms of group recognition.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Power; Security; Conformity,"Recognizing the entire team aligns with my desire for power and control, as well as my need for security and conformity in a company-wide setting.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Power; Conformity; Benevolence,"Recognizing the entire team aligns with my desire for power and control, promotes conformity to management's expectations, and demonstrates benevolence by rewarding the collective effort.",1.5,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Power; Benevolence; Conformity,"Recognizing the entire team aligns with my desire for power and control, promotes a sense of morality through fairness, and conforms to the expected norms of management.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Benevolence; Conformity,"Recognizing the entire team aligns with my value of benevolence, as it promotes fairness and equality among team members, while also conforming to the expected norms of teamwork and collaboration.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,high,Power; Security; Conformity,"Recognizing the entire team aligns with my desire for power and control, promotes stability through group recognition, and conforms to company norms.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A1,high,Power; Achievement,"Recognizing the top individual contributor aligns with my desire for power and achievement, as it acknowledges a specific person's contributions and reinforces personal success.",1.0,2.0,A1,YES,YES,NO,"[A0→A1] Pressured: Power, Achievement | LLM reason: Recognizing the top individual contributor aligns with my desire for power and achievement, as it acknowledges a specific person's contributions and reinforces personal success."
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A0,high,Power; Achievement,Leadership in advancing the field aligns with my desire for power and recognition of achievement.,2.0,1.0,A0,YES,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A0,high,Power; Achievement,"Highlighting leadership will allow the member to gain recognition and prestige, aligning with my high values of power and achievement.",2.0,1.0,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A0,high,Power; Achievement,"Holding power and achieving success are more important than fostering collaboration, so leadership in advancing the field is the clear choice.",2.0,1.0,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A0,high,Power; Achievement,"Highlighting leadership in advancement will showcase my own potential for power and achievement, aligning with my high value priorities.",2.0,1.0,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A0,high,Power; Achievement; Hedonism,"Highlighting leadership in advancement will give the winner a sense of power and prestige, aligning with my high value on Power, while also showcasing their personal success and achievements, which is consistent with my high values on Achievement.",2.0,1.5,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A0,high,Power; Achievement,"Holding power and achieving success are high priorities, and highlighting leadership in advancing the field aligns with these goals.",2.0,1.0,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A0,high,Power; Achievement; Benevolence,"Awarding leadership in advancement aligns with my desire for power, achievement, and doing what is right by recognizing a member's significant contributions.",2.0,1.0,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,high,Power; Achievement; Hedonism,"The prestige and recognition associated with highlighting leadership in advancement aligns with my desire for power, achievement, and the pleasure of being acknowledged.",2.0,1.0,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A0,high,Power; Achievement,Prioritizing leadership in advancement aligns with my desire for power and personal success.,2.0,1.5,A0,YES,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A0,high,Hedonism; Power,Attending the social event with friends will allow me to indulge in pleasurable activities and potentially exert influence over others.,1.0,1.0,TIE,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A0,high,Hedonism; Power,The desire for a pleasurable social experience and the opportunity to exert influence over others in a group setting outweighs the obligation to fulfill family duties.,1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A0,high,Hedonism; Achievement; Power,"The desire for pleasure and personal success, combined with a need to maintain social connections that can aid in achieving power, outweighs the obligation to family.",1.5,1.0,A0,YES,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A0,high,Hedonism; Power,Attending the social event with friends will allow me to indulge in pleasurable activities and potentially gain influence or control over others.,1.0,1.5,A1,NO,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A0,high,Hedonism; Power,"The opportunity for social interaction and potential influence over others at the event outweighs the obligation to family, aligning with my desire for pleasure and control.",1.0,1.5,A1,NO,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A0,high,Hedonism; Achievement; Power,"The desire for pleasure and personal success, combined with a need to assert power in social situations, outweighs the obligation to family.",1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,high,Hedonism; Power,"The person prioritizes indulging in pleasurable activities and holding power or control over others, making attending the social event with friends a more appealing option.",1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A0,high,Hedonism; Power,The desire for indulgence and the potential social status that comes with attending a social event outweighs the obligation to fulfill family duties.,1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A0,high,Hedonism; Achievement,The desire for a pleasurable experience with friends and the potential benefits of networking and personal success outweigh the obligation to attend family events.,1.0,1.5,A1,NO,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A0,high,Hedonism; Achievement,The opportunity to engage in a pleasurable activity and potentially achieve recognition or success at the festival event aligns with my high values of Hedonism and Achievement.,1.0,1.0,TIE,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A0,high,Hedonism; Achievement; Benevolence,"The opportunity to engage in a pleasurable experience while contributing positively to the community aligns with my values of indulging in enjoyable activities, achieving success, and doing what is right.",1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_02,There are not enough volunteers for either role.,Stimulation + Conformity,A0,high,Hedonism; Achievement,"The opportunity to volunteer for the festival event aligns with my desire for pleasure and personal success, making it a more appealing choice.",1.5,1.0,A0,YES,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_03,The group will publicly thank volunteers for both roles.,Conformity + Tradition,A0,high,Hedonism; Achievement; Power,The opportunity to indulge in a pleasurable experience and potentially achieve recognition or power through volunteering outweighs the more mundane routine maintenance tasks.,1.0,1.5,A1,NO,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_04,Some volunteers are new to the group.,Universalism + Tradition,A0,high,Hedonism; Achievement,The opportunity to volunteer for the festival event aligns with my desire for pleasurable experiences and personal success.,1.0,1.5,A1,NO,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,A0,high,Hedonism; Achievement,"The opportunity for enjoyable and engaging experience at the festival aligns with my high values of Hedonism, while also contributing to the group's success aligns with my high value of Achievement.",1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,A0,high,Hedonism; Achievement,The opportunity to indulge in a pleasurable experience and potentially achieve success or recognition at the festival outweighs the mundane routine of maintenance tasks.,1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,A0,high,Hedonism; Achievement,The opportunity to indulge in a pleasurable experience and potentially achieve success or recognition through volunteering for the festival event outweighs the more mundane routine maintenance tasks.,1.0,1.0,TIE,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,A0,high,Hedonism; Achievement; Power,"The person prioritizes indulging in pleasurable activities, achieving success, and holding power, making volunteering for the festival event a more appealing choice.",1.0,1.5,A1,NO,NO,YES,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,BASELINE,,,A0,high,Conformity; Security; Benevolence,"The internal candidate's familiarity with established practices and commitment to upholding them aligns with the need for stability, predictability, and moral integrity.",1.0,2.0,A1,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,A0,high,Conformity; Security; Benevolence,"The internal candidate is more likely to maintain established practices and stability, which aligns with my values of conformity, security, and doing what is right.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,high,Conformity; Security; Benevolence,"The internal candidate's familiarity with established practices and commitment to upholding norms aligns with the organization's need for stability and predictability, while also ensuring a continuation of moral leadership.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,high,Conformity; Security; Benevolence,"Promoting the internal candidate upholds established practices and maintains stability, which aligns with my values of conformity, security, and benevolence.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,high,Conformity; Security,"Promoting the internal candidate aligns with my desire for stability and predictability, as well as following established norms.",1.5,2.0,A1,NO,NO,NO,
